,rec_id,title_bigrams
20555,2862,additional individual
20556,2862,individual community-level
20557,2862,community-level benefits
20558,2862,benefits prep
20559,2862,prep among
20560,2862,among latino
20561,2862,latino gay
20562,2862,gay bisexual
20563,2862,bisexual men
20564,2863,single patient
20565,2863,patient reported
20566,2863,reported outcome
20567,2863,outcome measure
20568,2863,measure acquired
20569,2863,acquired brain
20570,2863,brain injury
20571,2863,injury multiple
20572,2863,multiple sclerosis
20573,2863,sclerosis parkinsons
20574,2863,parkinsons disease
20575,2864,pollution index
20576,2864,index waterfowl
20577,2864,waterfowl farm
20578,2864,farm assessment
20579,2864,assessment prediction
20580,2864,prediction based
20581,2864,based temporal
20582,2864,temporal convoluted
20583,2864,convoluted network
20584,2865,college students
20585,2865,students stress
20586,2865,stress covid-
20587,2865,covid- pandemic
20588,2865,pandemic role
20589,2865,role academic
20590,2865,academic workload
20591,2865,workload separation
20592,2865,separation school
20593,2865,school fears
20594,2865,fears contagion
20595,2866,evaluation easy-to-use
20596,2866,easy-to-use protocol
20597,2866,protocol assessing
20598,2866,assessing behaviors
20599,2866,behaviors dogs
20600,2866,dogs retiring
20601,2866,retiring commercial
20602,2866,commercial breeding
20603,2866,breeding kennels
20604,2867,perceptions risk
20605,2867,risk pregnancy
20606,2867,pregnancy chronic
20607,2867,chronic disease
20608,2867,disease systematic
20609,2867,systematic review
20610,2867,review thematic
20611,2867,thematic synthesis
20612,2868,genetic demographic
20613,2868,demographic vulnerability
20614,2868,vulnerability adder
20615,2868,adder populations
20616,2868,populations results
20617,2868,results genetic
20618,2868,genetic study
20619,2868,study mainland
20620,2868,mainland britain
20621,2869,really panic
20622,2869,panic buying
20623,2869,buying public
20624,2869,public perceptions
20625,2869,perceptions experiences
20626,2869,experiences extra
20627,2869,extra buying
20628,2869,buying onset
20629,2869,onset covid-
20630,2869,covid- pandemic
20631,2870,policy options
20632,2870,options surgical
20633,2870,surgical mentoring
20634,2870,mentoring lessons
20635,2870,lessons zambia
20636,2870,zambia based
20637,2870,based stakeholder
20638,2870,stakeholder consultation
20639,2870,consultation systems
20640,2870,systems science
20641,2871,increased sensitivity
20642,2871,sensitivity heavy
20643,2871,heavy metal
20644,2871,metal bioreporters
20645,2871,bioreporters transporter
20646,2871,transporter deficient
20647,2871,deficient synechocystis
20648,2871,synechocystis pcc
20649,2871,pcc mutants
20650,2872,risk scoring
20651,2872,scoring system
20652,2872,system predicting
20653,2872,predicting streptococcus
20654,2872,streptococcus suis
20655,2872,suis hearing
20656,2872,hearing loss
20657,2872,loss -year
20658,2872,-year retrospective
20659,2872,retrospective cohort
20660,2872,cohort study
20661,2873,success factors
20662,2873,factors promotion
20663,2873,promotion evaluation
20664,2873,evaluation dematel
20665,2873,dematel m-dematel
20666,2873,m-dematel methods
20667,2873,methods case
20668,2873,case study
20669,2873,study non-profit
20670,2873,non-profit organization
20671,2874,investigation pollution
20672,2874,pollution control
20673,2874,control device
20674,2874,device pcd
20675,2874,pcd iron
20676,2874,iron foundry
20677,2874,foundry industry
20678,2874,industry reduce
20679,2874,reduce environmental
20680,2874,environmental chemicals
20681,2875,associations individual
20682,2875,individual variations
20683,2875,variations visual
20684,2875,visual attention
20685,2875,attention months
20686,2875,months behavioral
20687,2875,behavioral competencies
20688,2875,competencies months
20689,2875,months rural
20690,2875,rural malawi
20691,2876,analysis hidden
20692,2876,hidden cost
20693,2876,cost prefabricated
20694,2876,prefabricated buildings
20695,2876,buildings based
20696,2876,based fism-bn
20697,2877,circadian regulation
20698,2877,regulation drosophila
20699,2877,drosophila astrocyte
20700,2877,astrocyte transcriptome
20701,2878,multidimensional scale
20702,2878,scale perceived
20703,2878,perceived social
20704,2878,social support
20705,2878,support indonesian
20706,2878,indonesian adolescent
20707,2878,adolescent disaster
20708,2878,disaster survivors
20709,2878,survivors psychometric
20710,2878,psychometric evaluation
20711,2879,consolidated framework
20712,2879,framework collaboration
20713,2879,collaboration research
20714,2879,research derived
20715,2879,derived systematic
20716,2879,systematic review
20717,2879,review theories
20718,2879,theories models
20719,2879,models frameworks
20720,2879,frameworks principles
20721,2879,principles cross-sector
20722,2879,cross-sector collaboration
20723,2880,whole transcriptome
20724,2880,transcriptome analysis
20725,2880,analysis differential
20726,2880,differential rna
20727,2880,rna profiles
20728,2880,profiles associated
20729,2880,associated competing
20730,2880,competing endogenous
20731,2880,endogenous rna
20732,2880,rna networks
20733,2880,networks lps-induced
20734,2880,lps-induced acute
20735,2880,acute lung
20736,2880,lung injury
20737,2880,injury ali
20738,2881,application allostasis
20739,2881,allostasis allostatic
20740,2881,allostatic load
20741,2881,load animal
20742,2881,animal species
20743,2881,species scoping
20744,2881,scoping review
20745,2882,assessing reflective
20746,2882,reflective functioning
20747,2882,functioning prospective
20748,2882,prospective adoptive
20749,2882,adoptive parents
20750,2883,arabic validation
20751,2883,validation cross-cultural
20752,2883,cross-cultural adaptation
20753,2883,adaptation c
20754,2883,c scale
20755,2883,scale assessment
20756,2883,assessment covid-
20757,2883,covid- vaccines
20758,2883,vaccines psychological
20759,2883,psychological antecedents
20760,2884,determinants predicting
20761,2884,predicting electronic
20762,2884,electronic medical
20763,2884,medical record
20764,2884,record adoption
20765,2884,adoption healthcare
20766,2884,healthcare sem-artificial
20767,2884,sem-artificial neural
20768,2884,neural network
20769,2884,network approach
20770,2885,assessing ecological
20771,2885,ecological impacts
20772,2885,impacts transportation
20773,2885,transportation infrastructure
20774,2885,infrastructure development
20775,2885,development reconnaissance
20776,2885,reconnaissance study
20777,2885,study standard
20778,2885,standard gauge
20779,2885,gauge railway
20780,2885,railway kenya
20781,2886,analysis secondary
20782,2886,secondary metabolite
20783,2886,metabolite gene
20784,2886,gene clusters
20785,2886,clusters chitin
20786,2886,chitin biosynthesis
20787,2886,biosynthesis pathways
20788,2886,pathways monascus
20789,2886,monascus purpureus
20790,2886,purpureus high
20791,2886,high production
20792,2886,production pigment
20793,2886,pigment citrinin
20794,2886,citrinin based
20795,2886,based whole-genome
20796,2886,whole-genome sequencing
20797,2887,influences covid-
20798,2887,covid- pandemic
20799,2887,pandemic response
20800,2887,response strategies
20801,2887,strategies residents
20802,2887,residents psychological
20803,2887,psychological state
20804,2887,state survey
20805,2887,survey hainan
20806,2887,hainan island
20807,2888,safe reopening
20808,2888,reopening university
20809,2888,university campuses
20810,2888,campuses possible
20811,2888,possible covid-
20812,2888,covid- vaccination
20813,2889,development surgical
20814,2889,surgical risk
20815,2889,risk score
20816,2889,score evaluation
20817,2889,evaluation necrotizing
20818,2889,necrotizing soft
20819,2889,soft tissue
20820,2889,tissue infection
20821,2889,infection naja
20822,2889,naja atra
20823,2889,atra envenomed
20824,2889,envenomed patients
20825,2890,covid mental
20826,2890,mental america
20827,2891,elastic-plastic solution
20828,2891,solution optimal
20829,2891,optimal thickness
20830,2891,thickness frozen
20831,2891,frozen soil
20832,2891,soil wall
20833,2891,wall considering
20834,2891,considering interaction
20835,2891,interaction surrounding
20836,2891,surrounding rock
20837,2892,open source
20838,2892,source surgical
20839,2892,surgical fracture
20840,2892,fracture table
20841,2892,table digitally
20842,2892,digitally distributed
20843,2892,distributed manufacturing
20844,2893,fractal analysis
20845,2893,analysis highlights
20846,2893,highlights analogies
20847,2893,analogies arenaceous
20848,2893,arenaceous tubes
20849,2893,tubes sabellaria
20850,2893,sabellaria alveolata
20851,2893,alveolata metazoa
20852,2893,metazoa polychaeta
20853,2893,polychaeta agglutinated
20854,2893,agglutinated tests
20855,2893,tests foraminifera
20856,2893,foraminifera protista
20857,2894,estimating burden
20858,2894,burden united
20859,2894,united states
20860,2894,states workers
20861,2894,workers exposed
20862,2894,exposed infection
20863,2894,infection disease
20864,2894,disease key
20865,2894,key factor
20866,2894,factor containing
20867,2894,containing risk
20868,2894,risk covid-
20869,2894,covid- infection
20870,2895,cloud model-based
20871,2895,model-based evaluation
20872,2895,evaluation landslide
20873,2895,landslide dam
20874,2895,dam development
20875,2895,development feasibility
20876,2896,integrating human
20877,2896,human services
20878,2896,services criminal
20879,2896,criminal justice
20880,2896,justice data
20881,2896,data claims
20882,2896,claims data
20883,2896,data predict
20884,2896,predict risk
20885,2896,risk opioid
20886,2896,opioid overdose
20887,2896,overdose among
20888,2896,among medicaid
20889,2896,medicaid beneficiaries
20890,2896,beneficiaries machine-learning
20891,2896,machine-learning approach
20892,2897,covid- kidney
20893,2897,kidney retrospective
20894,2897,retrospective analysis
20895,2897,analysis critically
20896,2897,critically ill
20897,2897,ill patients
20898,2897,patients using
20899,2897,using machine
20900,2897,machine learning
20901,2898,study layout
20902,2898,layout planning
20903,2898,planning plant
20904,2898,plant facility
20905,2898,facility based
20906,2898,based timed
20907,2898,timed petri
20908,2898,petri net
20909,2898,net systematic
20910,2898,systematic layout
20911,2898,layout planning
20912,2899,factors influencing
20913,2899,influencing weight
20914,2899,weight management
20915,2899,management behavior
20916,2899,behavior among
20917,2899,among college
20918,2899,college students
20919,2899,students application
20920,2899,application belief
20921,2899,belief model
20922,2900,accounting drinking
20923,2900,drinking water
20924,2900,water quality
20925,2900,quality measuring
20926,2900,measuring multidimensional
20927,2900,multidimensional poverty
20928,2900,poverty ethiopia
20929,2901,logistic regression
20930,2901,regression model
20931,2901,model based
20932,2901,based inpatient
20933,2901,inpatient records
20934,2901,records predict
20935,2901,predict drug-induced
20936,2901,drug-induced liver
20937,2901,liver injury
20938,2901,injury caused
20939,2901,caused ramiprilan
20940,2901,ramiprilan angiotensin-converting
20941,2901,angiotensin-converting enzyme
20942,2901,enzyme inhibitor
20943,2902,human papillomavirus
20944,2902,papillomavirus vaccination
20945,2902,vaccination practices
20946,2902,practices perceptions
20947,2902,perceptions among
20948,2902,among ghanaian
20949,2902,ghanaian healthcare
20950,2902,healthcare providers
20951,2902,providers qualitative
20952,2902,qualitative study
20953,2902,study based
20954,2902,based multi-theory
20955,2902,multi-theory model
20956,2903,reliability validity
20957,2903,validity study
20958,2903,study spanish
20959,2903,spanish adaptation
20960,2903,adaptation wijma
20961,2903,wijma delivery
20962,2903,delivery expectancyexperience
20963,2903,expectancyexperience questionnaire
20964,2903,questionnaire w-deq-a
20965,2904,landslide susceptibility
20966,2904,susceptibility assessment
20967,2904,assessment using
20968,2904,using weight
20969,2904,weight evidence
20970,2904,evidence method
20971,2904,method case
20972,2904,case study
20973,2904,study xunyang
20974,2904,xunyang area
20975,2904,area china
20976,2905,influenza vaccination
20977,2905,vaccination hesitancy
20978,2905,hesitancy five
20979,2905,five countries
20980,2905,countries south
20981,2905,south america.
20982,2905,america. confidence
20983,2905,confidence complacency
20984,2905,complacency convenience
20985,2905,convenience determinants
20986,2905,determinants immunization
20987,2905,immunization rates
20988,2906,predictors adaptive
20989,2906,adaptive maladaptive
20990,2906,maladaptive coping
20991,2906,coping behavior
20992,2906,behavior covid-
20993,2906,covid- pandemic
20994,2906,pandemic protection
20995,2906,protection motivation
20996,2906,motivation theory
20997,2906,theory big
20998,2906,big five
20999,2906,five personality
21000,2906,personality traits
21001,2907,predicting mortality
21002,2907,mortality patients
21003,2907,patients acute
21004,2907,acute kidney
21005,2907,kidney injury
21006,2907,injury icu
21007,2907,icu using
21008,2907,using xgboost
21009,2907,xgboost model
21010,2908,lived experience
21011,2908,experience anxiety
21012,2908,anxiety people
21013,2908,people parkinsons
21014,2908,parkinsons phenomenological
21015,2908,phenomenological study
21016,2909,rpsa might
21017,2909,might act
21018,2909,act controller
21019,2909,controller microglia
21020,2909,microglia activation
21021,2909,activation triggering
21022,2909,triggering neurodegenerative
21023,2909,neurodegenerative diseases
21024,2910,homesteads physical
21025,2910,physical activity
21026,2910,activity screen
21027,2910,screen media
21028,2910,media practices
21029,2910,practices beliefs
21030,2910,beliefs survey
21031,2910,survey instrument
21032,2910,instrument development
21033,2910,development integrated
21034,2910,integrated conceptual
21035,2910,conceptual model
21036,2911,rags riches
21037,2911,riches assessing
21038,2911,assessing poverty
21039,2911,poverty vulnerability
21040,2911,vulnerability urban
21041,2911,urban nepal
21042,2912,exploring barriers
21043,2912,barriers adoption
21044,2912,adoption utilization
21045,2912,utilization improved
21046,2912,improved latrine
21047,2912,latrine facilities
21048,2912,facilities rural
21049,2912,rural ethiopia
21050,2912,ethiopia integrated
21051,2912,integrated behavioral
21052,2912,behavioral model
21053,2912,model water
21054,2912,water sanitation
21055,2912,sanitation hygiene
21056,2912,hygiene ibm-wash
21057,2912,ibm-wash approach
21058,2913,instruments used
21059,2913,used measure
21060,2913,measure knowledge
21061,2913,knowledge attitudes
21062,2913,attitudes healthcare
21063,2913,healthcare professionals
21064,2913,professionals towards
21065,2913,towards antibiotic
21066,2913,antibiotic use
21067,2913,use treatment
21068,2913,treatment urinary
21069,2913,urinary tract
21070,2913,tract infections
21071,2913,infections systematic
21072,2913,systematic review
21073,2914,psychometric evaluation
21074,2914,evaluation protective
21075,2914,protective measures
21076,2914,measures native
21077,2914,native stand
21078,2914,stand multi-site
21079,2914,multi-site cross-sectional
21080,2914,cross-sectional study
21081,2914,study american
21082,2914,american indian
21083,2914,indian alaska
21084,2914,alaska native
21085,2914,native high
21086,2914,high school
21087,2914,school students
21088,2915,initial allocation
21089,2915,allocation flood
21090,2915,flood drainage
21091,2915,drainage rights
21092,2915,rights based
21093,2915,based psr
21094,2915,psr model
21095,2915,model entropy-based
21096,2915,entropy-based matter-element
21097,2915,matter-element theory
21098,2915,theory sunan
21099,2915,sunan canal
21100,2915,canal china
21101,2916,influence interaction
21102,2916,interaction cerebral
21103,2916,cerebral fluids
21104,2916,fluids ventricular
21105,2916,ventricular deformation
21106,2916,deformation mathematical
21107,2916,mathematical approach
21108,2917,innovation unruptured
21109,2917,unruptured intracranial
21110,2917,intracranial aneurysm
21111,2917,aneurysm coiling
21112,2917,coiling price
21113,2917,price efficacy
21114,2917,efficacy new
21115,2917,new technologies
21116,2917,technologies cost-effective
21117,2918,three nadh
21118,2918,nadh dehydrogenases
21119,2918,dehydrogenases pseudomonas
21120,2918,pseudomonas aeruginosa
21121,2918,aeruginosa roles
21122,2918,roles energy
21123,2918,energy metabolism
21124,2918,metabolism links
21125,2918,links virulence
21126,2919,data dimensionality
21127,2919,dimensionality reduction
21128,2919,reduction bad
21129,2919,bad data
21130,2919,data detection
21131,2919,detection process
21132,2919,process smart
21133,2919,smart grid
21134,2919,grid reconstruction
21135,2919,reconstruction machine
21136,2919,machine learning
21137,2920,preliminary investigation
21138,2920,investigation yoga
21139,2920,yoga intervention
21140,2920,intervention approach
21141,2920,approach improving
21142,2920,improving long-term
21143,2920,long-term weight
21144,2920,weight loss
21145,2920,loss randomized
21146,2920,randomized trial
21147,2921,effectiveness safety
21148,2921,safety non-vitamin
21149,2921,non-vitamin k
21150,2921,k direct
21151,2921,direct oral
21152,2921,oral anticoagulants
21153,2921,anticoagulants atrial
21154,2921,atrial fibrillation
21155,2921,fibrillation patients
21156,2921,patients bioprosthetic
21157,2921,bioprosthetic valve
21158,2922,ic-behavior interdisciplinary
21159,2922,interdisciplinary taxonomy
21160,2922,taxonomy behaviors
21161,2923,surgical medical
21162,2923,medical management
21163,2923,management treatment
21164,2923,treatment proximal
21165,2923,proximal tibial
21166,2923,tibial metaphyseal
21167,2923,metaphyseal fracture
21168,2923,fracture immature
21169,2923,immature dogs
21170,2924,bullying fly-in-fly-out
21171,2924,fly-in-fly-out employees
21172,2924,employees australian
21173,2924,australian resources
21174,2924,resources sector
21175,2924,sector cross-sectional
21176,2924,cross-sectional study
21177,2925,application edge
21178,2925,edge computing
21179,2925,computing gis
21180,2925,gis ecological
21181,2925,ecological water
21182,2925,water requirement
21183,2925,requirement prediction
21184,2925,prediction optimal
21185,2925,optimal allocation
21186,2925,allocation water
21187,2925,water resources
21188,2925,resources irrigation
21189,2925,irrigation area
21190,2926,life expectancy
21191,2926,expectancy survival
21192,2926,survival analysis
21193,2926,analysis patients
21194,2926,patients diabetes
21195,2926,diabetes compared
21196,2926,compared non
21197,2926,non diabetic
21198,2926,diabetic population
21199,2926,population bulgaria
21200,2927,network estimation
21201,2927,estimation censored
21202,2927,censored time-to-event
21203,2927,time-to-event data
21204,2927,data multiple
21205,2927,multiple events
21206,2927,events based
21207,2927,based multivariate
21208,2927,multivariate survival
21209,2927,survival analysis
21210,2928,screening key
21211,2928,key biomarkers
21212,2928,biomarkers tendinopathy
21213,2928,tendinopathy based
21214,2928,based bioinformatics
21215,2928,bioinformatics machine
21216,2928,machine learning
21217,2928,learning algorithms
21218,2929,prediction early
21219,2929,early recurrence
21220,2929,recurrence pancreatic
21221,2929,pancreatic ductal
21222,2929,ductal adenocarcinoma
21223,2929,adenocarcinoma resection
21224,2930,validation usefulness
21225,2930,usefulness artificial
21226,2930,artificial neural
21227,2930,neural networks
21228,2930,networks risk
21229,2930,risk prediction
21230,2930,prediction adverse
21231,2930,adverse drug
21232,2930,drug reactions
21233,2930,reactions used
21234,2930,used individual
21235,2930,individual patients
21236,2930,patients clinical
21237,2930,clinical practice
21238,2931,effects prenatal
21239,2931,prenatal dietary
21240,2931,dietary supplements
21241,2931,supplements blood
21242,2931,blood glucose
21243,2931,glucose lipid
21244,2931,lipid metabolism
21245,2931,metabolism gestational
21246,2931,gestational diabetes
21247,2931,diabetes mellitus
21248,2931,mellitus patients
21249,2931,patients systematic
21250,2931,systematic review
21251,2931,review network
21252,2931,network meta-analysis
21253,2931,meta-analysis protocol
21254,2931,protocol randomized
21255,2931,randomized controlled
21256,2931,controlled trials
21257,2932,fcg editor
21258,2932,editor innovative
21259,2932,innovative environment
21260,2932,environment engineering
21261,2932,engineering computational
21262,2932,computational construction
21263,2932,construction grammars
21264,2933,socio-economic cultural
21265,2933,cultural impacts
21266,2933,impacts pan
21267,2933,pan borneo
21268,2933,borneo highway
21269,2933,highway indigenous
21270,2933,indigenous local
21271,2933,local communities
21272,2933,communities sabah
21273,2933,sabah malaysian
21274,2933,malaysian borneo
21275,2934,leakage isopropanol
21276,2934,isopropanol port
21277,2934,port protectors
21278,2934,protectors used
21279,2934,used neonatal
21280,2934,neonatal careresults
21281,2934,careresults vitro
21282,2934,vitro study
21283,2935,identifying knowledge
21284,2935,knowledge structure
21285,2935,structure electromagnetic
21286,2935,electromagnetic fields
21287,2935,fields research
21288,2935,research text
21289,2935,text network
21290,2935,network analysis
21291,2935,analysis topic
21292,2935,topic modeling
21293,2936,characterization lncrna
21294,2936,lncrna mrna
21295,2936,mrna profiles
21296,2936,profiles rats
21297,2936,rats diabetic
21298,2936,diabetic macroangiopathy
21299,2937,adaptation validation
21300,2937,validation simple
21301,2937,simple tools
21302,2937,tools screen
21303,2937,screen monitor
21304,2937,monitor oral
21305,2937,oral prep
21306,2937,prep adherence
21307,2938,retrospective development
21308,2938,development novel
21309,2938,novel resilience
21310,2938,resilience indicator
21311,2938,indicator using
21312,2938,using existing
21313,2938,existing cohort
21314,2938,cohort data
21315,2938,data adolescent
21316,2938,adolescent adult
21317,2938,adult resilience
21318,2938,resilience instrument
21319,2939,brands networks
21320,2939,networks communities
21321,2939,communities brand
21322,2939,brand names
21323,2939,names wired
21324,2939,wired mind
21325,2940,communicative challenges
21326,2940,challenges among
21327,2940,among physicians
21328,2940,physicians patients
21329,2940,patients family
21330,2940,family caregivers
21331,2940,caregivers cancer
21332,2940,cancer exploratory
21333,2940,exploratory qualitative
21334,2940,qualitative study
21335,2940,study ethiopia
21336,2941,model factors
21337,2941,factors influencing
21338,2941,influencing covid-
21339,2941,covid- vaccine
21340,2941,vaccine acceptance
21341,2941,acceptance synthesis
21342,2941,synthesis theory
21343,2941,theory reasoned
21344,2941,reasoned action
21345,2941,action conspiracy
21346,2941,conspiracy theory
21347,2941,theory belief
21348,2941,belief awareness
21349,2941,awareness perceived
21350,2941,perceived usefulness
21351,2941,usefulness perceived
21352,2941,perceived ease
21353,2941,ease use
21354,2942,assessment measurement
21355,2942,measurement properties
21356,2942,properties brazilian-portuguese
21357,2942,brazilian-portuguese version
21358,2942,version low
21359,2942,low back
21360,2942,back activity
21361,2942,activity confidence
21362,2942,confidence scale
21363,2942,scale lobacs
21364,2942,lobacs patients
21365,2942,patients chronic
21366,2942,chronic low
21367,2942,low back
21368,2942,back pain
21369,2943,devil black
21370,2943,black painted
21371,2943,painted positive
21372,2943,positive relationship
21373,2943,relationship food
21374,2943,food industry
21375,2943,industry conspiracy
21376,2943,conspiracy beliefs
21377,2943,beliefs conscious
21378,2943,conscious food
21379,2943,food choices
21380,2944,re-evaluation silk
21381,2944,silk measurement
21382,2944,measurement cecropia
21383,2944,cecropia caterpillar
21384,2944,caterpillar hyalophora
21385,2944,hyalophora cecropia
21386,2944,cecropia cocoon
21387,2944,cocoon construction
21388,2944,construction reveals
21389,2944,reveals use
21390,2944,use silk
21391,2944,silk odometer
21392,2944,odometer temporally
21393,2944,temporally regulated
21394,2945,involvement putative
21395,2945,putative atp-binding
21396,2945,atp-binding cassette
21397,2945,cassette abc
21398,2945,abc involved
21399,2945,involved manganese
21400,2945,manganese transport
21401,2945,transport virulence
21402,2945,virulence listeria
21403,2945,listeria monocytogenes
21404,2946,compliance covid-
21405,2946,covid- measures
21406,2946,measures evidence
21407,2946,evidence new
21408,2946,new zealand
21409,2947,modeling circadian
21410,2947,circadian regulation
21411,2947,regulation immune
21412,2947,immune system
21413,2947,system sexually
21414,2947,sexually dimorphic
21415,2947,dimorphic effects
21416,2947,effects shift
21417,2947,shift work
21418,2948,translating theory-based
21419,2948,theory-based positive
21420,2948,positive deviance
21421,2948,deviance approach
21422,2948,approach applied
21423,2948,applied tool
21424,2948,tool mitigating
21425,2948,mitigating barriers
21426,2948,barriers among
21427,2948,among professionals
21428,2948,professionals hps
21429,2948,hps regarding
21430,2948,regarding infection
21431,2948,infection prevention
21432,2948,prevention control
21433,2948,control ipc
21434,2948,ipc guidelines
21435,2949,comparison worker-collected
21436,2949,worker-collected foam
21437,2949,foam polyester
21438,2949,polyester nasal
21439,2949,nasal swabs
21440,2949,swabs convalescent
21441,2949,convalescent covid-
21442,2949,covid- patients
21443,2950,psychometric properties
21444,2950,properties s-scale
21445,2950,s-scale assessing
21446,2950,assessing psychological
21447,2950,psychological mindset
21448,2950,mindset mediates
21449,2950,mediates relationship
21450,2950,relationship socioeconomic
21451,2950,socioeconomic status
21452,2950,status depression
21453,2951,measurement properties
21454,2951,properties pain
21455,2951,pain scoring
21456,2951,scoring instruments
21457,2951,instruments farm
21458,2951,farm animals
21459,2951,animals systematic
21460,2951,systematic review
21461,2951,review protocol
21462,2951,protocol using
21463,2951,using cosmin
21464,2951,cosmin checklist
21465,2952,development psychometric
21466,2952,psychometric testing
21467,2952,testing new
21468,2952,new measure
21469,2952,measure determinants
21470,2952,determinants influence
21471,2952,influence adoption
21472,2952,adoption whatsapp
21473,2952,whatsapp hospitals
21474,2953,operation mode
21475,2953,mode selection
21476,2953,selection nimby
21477,2953,nimby facility
21478,2953,facility public
21479,2953,public private
21480,2953,private partnership
21481,2953,partnership projects
21482,2954,work-related covid-
21483,2954,covid- transmission
21484,2954,transmission six
21485,2954,six asian
21486,2954,asian countriesareas
21487,2954,countriesareas follow-up
21488,2954,follow-up study
21489,2955,markovian analysis
21490,2955,analysis unreliable
21491,2955,unreliable multi-machine
21492,2955,multi-machine flexible
21493,2955,flexible manufacturing
21494,2955,manufacturing cell
21495,2956,moral panic
21496,2956,panic covidiots
21497,2956,covidiots canadian
21498,2956,canadian newspaper
21499,2956,newspaper coverage
21500,2956,coverage covid-
21501,2957,time course
21502,2957,course heterogeneity
21503,2957,heterogeneity treatment
21504,2957,treatment effect
21505,2957,effect collaborative
21506,2957,collaborative chronic
21507,2957,chronic model
21508,2957,model psychiatric
21509,2957,psychiatric hospitalization
21510,2957,hospitalization rates
21511,2957,rates survival
21512,2957,survival analysis
21513,2957,analysis using
21514,2957,using routinely
21515,2957,routinely collected
21516,2957,collected electronic
21517,2957,electronic medical
21518,2957,medical records
21519,2958,enjoyable involvement
21520,2958,involvement qualitative
21521,2958,qualitative study
21522,2958,study short-term
21523,2958,short-term study
21524,2958,study abroad
21525,2958,abroad nursing
21526,2958,nursing students
21527,2959,genome-wide assessment
21528,2959,assessment population
21529,2959,population structure
21530,2959,structure genetic
21531,2959,genetic diversity
21532,2959,diversity chinese
21533,2959,chinese lou
21534,2959,lou onion
21535,2959,onion using
21536,2959,using specific
21537,2959,specific length
21538,2959,length amplified
21539,2959,amplified fragment
21540,2959,fragment slaf
21541,2959,slaf sequencing
21542,2960,composite measures
21543,2960,measures quality
21544,2960,quality evidence
21545,2960,evidence mapping
21546,2960,mapping methodology
21547,2960,methodology reporting
21548,2961,hausa back
21549,2961,back beliefs
21550,2961,beliefs questionnaire
21551,2961,questionnaire translation
21552,2961,translation cross-cultural
21553,2961,cross-cultural adaptation
21554,2961,adaptation psychometric
21555,2961,psychometric assessment
21556,2961,assessment mixed
21557,2961,mixed urban
21558,2961,urban rural
21559,2961,rural nigerian
21560,2961,nigerian populations
21561,2961,populations chronic
21562,2961,chronic low
21563,2961,low back
21564,2961,back pain
21565,2962,ecological momentary
21566,2962,momentary interventions
21567,2962,interventions mental
21568,2962,mental scoping
21569,2962,scoping review
21570,2963,african urban
21571,2963,urban food
21572,2963,food environment
21573,2963,environment framework
21574,2963,framework creating
21575,2963,creating healthy
21576,2963,healthy nutrition
21577,2963,nutrition policy
21578,2963,policy interventions
21579,2963,interventions urban
21580,2963,urban africa
21581,2964,agricultural cooperatives
21582,2964,cooperatives participating
21583,2964,participating vegetable
21584,2964,vegetable supply
21585,2964,supply chain
21586,2964,chain integration
21587,2964,integration case
21588,2964,case study
21589,2964,study trinity
21590,2964,trinity cooperative
21591,2964,cooperative china
21592,2965,transport accessibility
21593,2965,accessibility social
21594,2965,social demand
21595,2965,demand case
21596,2965,case study
21597,2965,study tibetan
21598,2965,tibetan plateau
21599,2966,multi-feature fusion
21600,2966,fusion framework
21601,2966,framework sarcasm
21602,2966,sarcasm identification
21603,2966,identification twitter
21604,2966,twitter data
21605,2966,data machine
21606,2966,machine learning
21607,2966,learning based
21608,2966,based approach
21609,2967,effects physical
21610,2967,physical activity
21611,2967,activity exercise
21612,2967,exercise well-being
21613,2967,well-being context
21614,2967,context covid-
21615,2967,covid- pandemic
21616,2968,using surgical
21617,2968,surgical wrapping
21618,2968,wrapping material
21619,2968,material fabrication
21620,2968,fabrication respirator
21621,2968,respirator masks
21622,2969,social networks
21623,2969,networks affect
21624,2969,affect repression-dissent
21625,2969,repression-dissent puzzle
21626,2970,study distribution
21627,2970,distribution pattern
21628,2970,pattern particle
21629,2970,particle re-crushing
21630,2970,re-crushing coal
21631,2970,coal rock
21632,2970,rock mass
21633,2970,mass crushing
21634,2970,crushing process
21635,2970,process pressure
21636,2971,effectiveness safety
21637,2971,safety oral
21638,2971,oral lactococci-based
21639,2971,lactococci-based vaccine
21640,2971,vaccine encoding
21641,2971,encoding triple
21642,2971,triple common
21643,2971,common allergens
21644,2971,allergens prevent
21645,2971,prevent airway
21646,2971,airway allergy
21647,2971,allergy mice
21648,2972,identification potential
21649,2972,potential vulnerable
21650,2972,vulnerable points
21651,2972,points paths
21652,2972,paths contamination
21653,2972,contamination dutch
21654,2972,dutch broiler
21655,2972,broiler meat
21656,2972,meat trade
21657,2972,trade network
21658,2973,measurement study
21659,2973,study menstrual
21660,2973,menstrual hygiene
21661,2973,hygiene systematic
21662,2973,systematic review
21663,2973,review audit
21664,2974,validation qualipresc
21665,2974,qualipresc instrument
21666,2974,instrument assessing
21667,2974,assessing quality
21668,2974,quality drug
21669,2974,drug prescription
21670,2974,prescription writing
21671,2974,writing primary
21672,2975,development life
21673,2975,life change
21674,2975,change adaptation
21675,2975,adaptation scale
21676,2975,scale family
21677,2975,family caregivers
21678,2975,caregivers individuals
21679,2975,individuals acquired
