,rec_id,title_word,stem,lem,POS
20257,2579,teamssydney,teamssydney,teamssydney,NN
20258,2579,morning,morn,morning,NN
20259,2579,herald,herald,herald,NN
20260,2580,cottage,cottag,cottage,NN
20261,2580,dementia,dementia,dementia,NN
20262,2580,respite,respit,respite,NN
20263,2580,could,could,could,MD
20264,2580,delay,delay,delay,VB
20265,2580,years,year,year,NNS
20266,2580,says,say,say,VBZ
20267,2580,studyaustralian,studyaustralian,studyaustralian,JJ
20268,2580,ageing,age,ageing,VBG
20269,2580,agenda,agenda,agenda,NN
20270,2581,another,anoth,another,DT
20271,2581,victorian,victorian,victorian,JJ
20272,2581,community,commun,community,NN
20273,2581,home,home,home,NN
20274,2581,closes,close,close,VBZ
20275,2581,doors,door,door,NNS
20276,2581,jobs,job,job,NNS
20277,2581,lost,lost,lost,VBD
20278,2581,residents,resid,resident,NNS
20279,2581,displacedthe,displacedth,displacedthe,JJ
20280,2581,weekly,weekli,weekly,JJ
20281,2581,source,sourc,source,NN
20282,2582,political,polit,political,JJ
20283,2582,donations,donat,donation,NNS
20284,2582,protecting,protect,protecting,VBG
20285,2582,bupas,bupa,bupas,NN
20286,2582,licencemichael,licencemichael,licencemichael,NN
20287,2582,westmichael,westmichael,westmichael,NN
20288,2582,west,west,west,JJS
20289,2582,news,news,news,NN
20290,2583,providers,provid,provider,NNS
20291,2583,urged,urg,urged,VBD
20292,2583,focus,focu,focus,JJ
20293,2583,infection,infect,infection,NN
20294,2583,control,control,control,NN
20295,2583,emergency,emerg,emergency,NN
20296,2583,planningaustralian,planningaustralian,planningaustralian,JJ
20297,2583,ageing,age,ageing,NN
20298,2583,agenda,agenda,agenda,NN
20299,2584,baptistcare,baptistcar,baptistcare,NN
20300,2584,expands,expand,expands,VBZ
20301,2584,portfolioaustralian,portfolioaustralian,portfolioaustralian,JJ
20302,2584,ageing,age,ageing,VBG
20303,2584,agenda,agenda,agenda,NN
20304,2585,unprecedented,unpreced,unprecedented,JJ
20305,2585,k,k,k,NN
20306,2585,grant,grant,grant,NN
20307,2585,given,given,given,VBN
20308,2585,aged-care,aged-car,aged-care,JJ
20309,2585,home,home,home,NN
20310,2585,operator,oper,operator,NN
20311,2585,nationals,nation,national,NNS
20312,2585,electoratethe,electorateth,electoratethe,VBP
20313,2585,guardian,guardian,guardian,JJ
20314,2585,australia,australia,australia,NN
20315,2586,mclean,mclean,mclean,JJ
20316,2586,acquires,acquir,acquires,NNS
20317,2586,-bed,-bed,-bed,VBN
20318,2586,community,commun,community,NN
20319,2586,facility,facil,facility,NN
20320,2586,retirement,retir,retirement,NN
20321,2586,village,villag,village,NN
20322,2586,outside,outsid,outside,IN
20323,2586,toowoombathe,toowoombath,toowoombathe,JJ
20324,2586,weekly,weekli,weekly,JJ
20325,2586,source,sourc,source,NN
20326,2587,digitally,digit,digitally,RB
20327,2587,enabled,enabl,enabled,JJ
20328,2587,neurological,neurolog,neurological,JJ
20329,2587,rehabilitation,rehabilit,rehabilitation,NN
20330,2587,enhance,enhanc,enhance,NN
20331,2587,outcomes,outcom,outcome,VBZ
20332,2587,activity,activ,activity,NN
20333,2587,mobility,mobil,mobility,NN
20334,2587,using,use,using,VBG
20335,2587,technology,technolog,technology,NN
20336,2587,amount,amount,amount,NN
20337,2587,australia,australia,australia,NNS
20338,2587,randomised,randomis,randomised,VBD
20339,2587,controlled,control,controlled,VBN
20340,2587,trialplos,trialplo,trialplos,NN
20341,2588,cctv,cctv,cctv,NN
20342,2588,offer,offer,offer,NN
20343,2588,protection,protect,protection,NN
20344,2588,opinionaustralian,opinionaustralian,opinionaustralian,JJ
20345,2588,ageing,age,ageing,NN
20346,2588,agenda,agenda,agenda,NN
20347,2589,itac,itac,itac,JJ
20348,2589,conference,confer,conference,NN
20349,2589,paves,pave,pave,NNS
20350,2589,way,way,way,NN
20351,2589,technology,technolog,technology,NN
20352,2589,caretalking,caretalk,caretalking,VBG
20353,2590,japara,japara,japara,NN
20354,2590,selling,sell,selling,VBG
20355,2590,victorian,victorian,victorian,JJ
20356,2590,site,site,site,NN
20357,2590,approved,approv,approved,VBD
20358,2590,-bed,-bed,-bed,JJ
20359,2590,facilitythe,facilityth,facilitythe,JJ
20360,2590,weekly,weekli,weekly,JJ
20361,2590,source,sourc,source,NN
20362,2591,study,studi,study,NN
20363,2591,unpacks,unpack,unpacks,NNS
20364,2591,experiences,experi,experience,VBZ
20365,2591,home,home,home,NN
20366,2591,packagesaustralian,packagesaustralian,packagesaustralian,NN
20367,2591,ageing,age,ageing,VBG
20368,2591,agenda,agenda,agenda,NN
20369,2592,initiatives,initi,initiative,NNS
20370,2592,programsaustralian,programsaustralian,programsaustralian,JJ
20371,2593,assessment,assess,assessment,NN
20372,2593,programsaustralian,programsaustralian,programsaustralian,NN
20373,2594,regional,region,regional,JJ
20374,2594,rural,rural,rural,JJ
20375,2594,remote,remot,remote,NN
20376,2594,infrastructure,infrastructur,infrastructure,NN
20377,2594,grant,grant,grant,NN
20378,2594,acrrrigaustralian,acrrrigaustralian,acrrrigaustralian,NN
20379,2595,new,new,new,JJ
20380,2595,research,research,research,NN
20381,2595,better,better,better,RBR
20382,2595,practice,practic,practice,NN
20383,2595,released,releas,released,VBN
20384,2595,royal,royal,royal,NN
20385,2595,commissiontalking,commissiontalk,commissiontalking,VBG
20386,2596,bushfire,bushfir,bushfire,NN
20387,2596,affected,affect,affected,VBD
20388,2596,facilities,facil,facility,NNS
20389,2596,services,servic,service,NNS
20390,2596,facing,face,facing,VBG
20391,2596,challengestalking,challengestalk,challengestalking,VBG
20392,2597,older,older,older,JJR
20393,2597,australians,australian,australian,NNS
20394,2597,waiting,wait,waiting,VBG
20395,2597,longer,longer,longer,RBR
20396,2597,residential,residenti,residential,JJ
20397,2597,placesracgp,placesracgp,placesracgp,NN
20398,2598,rc,rc,rc,NN
20399,2598,reports,report,report,NNS
20400,2598,propose,propos,propose,JJ
20401,2598,way,way,way,NN
20402,2598,forward,forward,forward,RB
20403,2598,careaustralian,careaustralian,careaustralian,JJ
20404,2598,ageing,age,ageing,VBG
20405,2598,agenda,agenda,agenda,NN
20406,2599,changes,chang,change,NNS
20407,2599,acats,acat,acats,NNS
20408,2599,scepticism,sceptic,scepticism,VBP
20409,2599,around,around,around,IN
20410,2599,decisiontalking,decisiontalk,decisiontalking,VBG
20411,2600,australia,australia,australia,JJ
20412,2600,spending,spend,spending,NN
20413,2600,less,less,le,RBR
20414,2600,international,intern,international,JJ
20415,2600,counterpartsaustralian,counterpartsaustralian,counterpartsaustralian,JJ
20416,2600,ageing,age,ageing,NN
20417,2600,agenda,agenda,agenda,NN
20418,2601,opan,opan,opan,JJ
20419,2601,chief,chief,chief,NN
20420,2601,among,among,among,IN
20421,2601,honoured,honour,honoured,JJ
20422,2601,contributions,contribut,contribution,NNS
20423,2601,careaustralian,careaustralian,careaustralian,JJ
20424,2601,ageing,age,ageing,VBG
20425,2601,agenda,agenda,agenda,NN
20426,2602,three,three,three,CD
20427,2602,things,thing,thing,NNS
20428,2602,need,need,need,VBP
20429,2602,help,help,help,VB
20430,2602,prevent,prevent,prevent,VB
20431,2602,suicide,suicid,suicide,JJ
20432,2602,nursing,nurs,nursing,NN
20433,2602,homesmonash,homesmonash,homesmonash,NN
20434,2602,lens,len,lens,NNS
20435,2603,five,five,five,CD
20436,2603,six,six,six,CD
20437,2603,facilities,facil,facility,NNS
20438,2603,offering,offer,offering,VBG
20439,2603,additional,addit,additional,JJ
20440,2603,servicesaustralian,servicesaustralian,servicesaustralian,JJ
20441,2603,ageing,age,ageing,NN
20442,2603,agenda,agenda,agenda,NN
20443,2604,new,new,new,JJ
20444,2604,resources,resourc,resource,NNS
20445,2604,explain,explain,explain,VBP
20446,2604,quality,qualiti,quality,NN
20447,2604,standards,standard,standard,NNS
20448,2604,picturesaustralian,picturesaustralian,picturesaustralian,JJ
20449,2604,ageing,age,ageing,VBG
20450,2604,agenda,agenda,agenda,NN
20451,2605,urgent,urgent,urgent,JJ
20452,2605,calls,call,call,VBZ
20453,2605,new,new,new,JJ
20454,2605,directions,direct,direction,NNS
20455,2605,careindaily,careindaili,careindaily,RB
20456,2606,system,system,system,NN
20457,2606,confusing,confus,confusing,VBG
20458,2606,half,half,half,NN
20459,2606,home,home,home,NN
20460,2606,recipientsaustralian,recipientsaustralian,recipientsaustralian,JJ
20461,2606,ageing,age,ageing,NN
20462,2606,agenda,agenda,agenda,NN
20463,2607,arcare,arcar,arcare,JJ
20464,2607,gets,get,get,VBZ
20465,2607,green,green,green,JJ
20466,2607,light,light,light,NN
20467,2607,-bed,-bed,-bed,VBN
20468,2607,facility,facil,facility,NN
20469,2607,sydneys,sydney,sydney,NNS
20470,2607,upper,upper,upper,JJ
20471,2607,north,north,north,RB
20472,2607,shore,shore,shore,RB
20473,2607,land,land,land,VBP
20474,2607,environment,environ,environment,NN
20475,2607,court,court,court,NN
20476,2607,decisionthe,decisionth,decisionthe,VBD
20477,2607,weekly,weekli,weekly,JJ
20478,2607,source,sourc,source,NN
20479,2608,cost-effective,cost-effect,cost-effective,JJ
20480,2608,approach,approach,approach,NN
20481,2608,assistive,assist,assistive,JJ
20482,2608,technology,technolog,technology,NN
20483,2608,could,could,could,MD
20484,2608,help,help,help,VB
20485,2608,australian,australian,australian,JJ
20486,2608,system,system,system,NN
20487,2608,older,older,older,JJR
20488,2608,people,peopl,people,NNS
20489,2608,living,live,living,VBG
20490,2608,motor,motor,motor,NN
20491,2608,neurone,neuron,neurone,CD
20492,2608,diseasethe,diseaseth,diseasethe,NN
20493,2608,mandarin,mandarin,mandarin,NN
20494,2609,hard,hard,hard,JJ
20495,2609,issues,issu,issue,NNS
20496,2609,soft,soft,soft,JJ
20497,2609,people,peopl,people,NNS
20498,2609,public,public,public,JJ
20499,2609,servant,servant,servant,JJ
20500,2609,offers,offer,offer,NNS
20501,2609,advice,advic,advice,VBP
20502,2609,future,futur,future,JJ
20503,2609,aps,ap,aps,IN
20504,2609,leadersthe,leadersth,leadersthe,JJ
20505,2609,mandarin,mandarin,mandarin,NN
20506,2610,new,new,new,JJ
20507,2610,promotion,promot,promotion,NN
20508,2610,tool,tool,tool,NN
20509,2610,supports,support,support,NNS
20510,2610,older,older,older,VBP
20511,2610,australians,australian,australian,NNS
20512,2610,stay,stay,stay,VBP
20513,2610,active,activ,active,JJ
20514,2610,longerhave,longerhav,longerhave,NN
20515,2610,go,go,go,VBP
20516,2610,news,news,news,NN
20517,2611,residents,resid,resident,NNS
20518,2611,reveal,reveal,reveal,VBP
20519,2611,centres,centr,centre,NNS
20520,2611,worst,worst,worst,VBP
20521,2611,live,live,live,JJ
20522,2611,insydney,insydney,insydney,NN
20523,2611,morning,morn,morning,NN
20524,2611,herald,herald,herald,NN
20525,2612,divergent,diverg,divergent,JJ
20526,2612,effects,effect,effect,NNS
20527,2612,transformational,transform,transformational,JJ
20528,2612,leadership,leadership,leadership,NN
20529,2612,safety,safeti,safety,NN
20530,2612,compliance,complianc,compliance,NN
20531,2612,dual-path,dual-path,dual-path,NN
20532,2612,moderated,moder,moderated,VBN
20533,2612,mediation,mediat,mediation,NN
20534,2612,model,model,model,NN
20535,2613,safety,safeti,safety,NN
20536,2613,assessment,assess,assessment,JJ
20537,2613,all-steel-type,all-steel-typ,all-steel-type,JJ
20538,2613,attached,attach,attached,VBN
20539,2613,lifting,lift,lifting,VBG
20540,2613,scaffold,scaffold,scaffold,NN
20541,2613,based,base,based,VBN
20542,2613,grey,grey,grey,JJ
20543,2613,euclidean,euclidean,euclidean,JJ
20544,2613,theory,theori,theory,NN
20545,2614,evaluation,evalu,evaluation,NN
20546,2614,critical,critic,critical,JJ
20547,2614,risk,risk,risk,NN
20548,2614,factors,factor,factor,NNS
20549,2614,implementation,implement,implementation,VBP
20550,2614,modular,modular,modular,JJ
20551,2614,construction,construct,construction,NN
20552,2615,investigating,investig,investigating,VBG
20553,2615,in-vehicle,in-vehicl,in-vehicle,NN
20554,2615,distracting,distract,distracting,NN
20555,2615,activities,activ,activity,NNS
20556,2615,crash,crash,crash,VBP
20557,2615,risks,risk,risk,NNS
20558,2615,young,young,young,JJ
20559,2615,drivers,driver,driver,NNS
20560,2615,using,use,using,VBG
20561,2615,structural,structur,structural,JJ
20562,2615,equation,equat,equation,NN
20563,2615,modeling,model,modeling,NN
20564,2616,safety,safeti,safety,NN
20565,2616,evaluation,evalu,evaluation,NN
20566,2616,visual,visual,visual,JJ
20567,2616,load,load,load,NN
20568,2616,entrance,entranc,entrance,NN
20569,2616,exit,exit,exit,NN
20570,2616,extra-long,extra-long,extra-long,JJ
20571,2616,expressway,expressway,expressway,NN
20572,2616,tunnel,tunnel,tunnel,NN
20573,2616,based,base,based,VBN
20574,2616,optimized,optim,optimized,JJ
20575,2616,support,support,support,NN
20576,2616,vector,vector,vector,NN
20577,2616,regression,regress,regression,NN
20578,2617,severity,sever,severity,NN
20579,2617,assessment,assess,assessment,NN
20580,2617,accidents,accid,accident,NNS
20581,2617,involving,involv,involving,VBG
20582,2617,roadside,roadsid,roadside,NN
20583,2617,trees,tree,tree,NNS
20584,2617,based,base,based,VBN
20585,2617,occupant,occup,occupant,JJ
20586,2617,injury,injuri,injury,NN
20587,2617,analysis,analysi,analysis,NN
20588,2618,development,develop,development,NN
20589,2618,freeway-based,freeway-bas,freeway-based,JJ
20590,2618,test,test,test,NN
20591,2618,scenarios,scenario,scenario,NNS
20592,2618,applying,appli,applying,VBG
20593,2618,new,new,new,JJ
20594,2618,car,car,car,NN
20595,2618,assessment,assess,assessment,NN
20596,2618,program,program,program,NN
20597,2618,automated,autom,automated,VBD
20598,2618,vehicles,vehicl,vehicle,NNS
20599,2619,heartbeat,heartbeat,heartbeat,NN
20600,2619,city,citi,city,NN
20601,2620,inference,infer,inference,NN
20602,2620,stress-strength,stress-strength,stress-strength,JJ
20603,2620,reliability,reliabl,reliability,NN
20604,2620,two-parameter,two-paramet,two-parameter,NN
20605,2620,exponentiated,exponenti,exponentiated,VBD
20606,2620,gumbel,gumbel,gumbel,JJ
20607,2620,distribution,distribut,distribution,NN
20608,2620,based,base,based,VBN
20609,2620,lower,lower,lower,JJR
20610,2620,record,record,record,NN
20611,2620,values,valu,value,NNS
20612,2621,serious,seriou,serious,JJ
20613,2621,ignore,ignor,ignore,NN
20614,2621,epidemiologic,epidemiolog,epidemiologic,JJ
20615,2621,economic,econom,economic,JJ
20616,2621,burden,burden,burden,NN
20617,2621,home,home,home,NN
20618,2621,injuries,injuri,injury,NNS
20619,2621,southwest,southwest,southwest,VBP
20620,2621,region,region,region,NN
20621,2621,cameroona,cameroona,cameroona,NN
20622,2621,community-based,community-bas,community-based,JJ
20623,2621,study,studi,study,NN
20624,2622,risk,risk,risk,NN
20625,2622,management,manag,management,NN
20626,2622,system,system,system,NN
20627,2622,intelligent,intellig,intelligent,JJ
20628,2622,decision-making,decision-mak,decision-making,NN
20629,2622,prefabricated,prefabr,prefabricated,VBD
20630,2622,building,build,building,NN
20631,2622,project,project,project,NN
20632,2622,deep,deep,deep,JJ
20633,2622,learning,learn,learning,NN
20634,2622,modified,modifi,modified,VBD
20635,2622,teaching-learning-based,teaching-learning-bas,teaching-learning-based,JJ
20636,2622,optimization,optim,optimization,NN
20637,2623,fire,fire,fire,NN
20638,2623,risk,risk,risk,NN
20639,2623,assessment,assess,assessment,VBD
20640,2623,high-rise,high-ris,high-rise,JJ
20641,2623,buildings,build,building,NNS
20642,2623,construction,construct,construction,NN
20643,2623,based,base,based,VBN
20644,2623,unascertained,unascertain,unascertained,JJ
20645,2623,measure,measur,measure,NN
20646,2623,theory,theori,theory,NN
20647,2624,safety,safeti,safety,NN
20648,2624,evaluation,evalu,evaluation,NN
20649,2624,rail,rail,rail,NN
20650,2624,transit,transit,transit,NN
20651,2624,vehicle,vehicl,vehicle,NN
20652,2624,system,system,system,NN
20653,2624,based,base,based,VBN
20654,2624,improved,improv,improved,VBN
20655,2624,ahp-ga,ahp-ga,ahp-ga,JJ
20656,2625,linking,link,linking,VBG
20657,2625,executive,execut,executive,NN
20658,2625,functions,function,function,NNS
20659,2625,distracted,distract,distracted,VBD
20660,2625,driving,drive,driving,VBG
20661,2625,differ,differ,differ,NN
20662,2625,young,young,young,JJ
20663,2625,mature,matur,mature,NN
20664,2625,drivers,driver,driver,NNS
20665,2626,assessment,assess,assessment,JJ
20666,2626,physical,physic,physical,JJ
20667,2626,risk,risk,risk,NN
20668,2626,taking,take,taking,VBG
20669,2626,preliminary,preliminari,preliminary,JJ
20670,2626,construct,construct,construct,NN
20671,2626,validation,valid,validation,NN
20672,2626,new,new,new,JJ
20673,2626,behavioral,behavior,behavioral,JJ
20674,2626,measure,measur,measure,NN
20675,2627,development,develop,development,NN
20676,2627,autonomous,autonom,autonomous,JJ
20677,2627,unmanned,unman,unmanned,JJ
20678,2627,aircraft,aircraft,aircraft,NN
20679,2627,systems,system,system,NNS
20680,2627,mosquito,mosquito,mosquito,CD
20681,2627,control,control,control,NN
20682,2628,development,develop,development,NN
20683,2628,validation,valid,validation,NN
20684,2628,work-related,work-rel,work-related,JJ
20685,2628,activities,activ,activity,NNS
20686,2628,non-work,non-work,non-work,JJ
20687,2628,time,time,time,NN
20688,2628,scale,scale,scale,NN
20689,2628,wants,want,want,VBZ
20690,2628,doctors,doctor,doctor,NNS
20691,2629,development,develop,development,NN
20692,2629,initial,initi,initial,JJ
20693,2629,validation,valid,validation,NN
20694,2629,simple,simpl,simple,JJ
20695,2629,tool,tool,tool,NN
20696,2629,screen,screen,screen,NN
20697,2629,partner,partner,partner,NN
20698,2629,support,support,support,NN
20699,2629,opposition,opposit,opposition,NN
20700,2629,hiv,hiv,hiv,NN
20701,2629,prevention,prevent,prevention,NN
20702,2629,product,product,product,NN
20703,2629,use,use,use,NN
20704,2630,prediction,predict,prediction,NN
20705,2630,method,method,method,NN
20706,2630,fire,fire,fire,NN
20707,2630,frequency,frequenc,frequency,NN
20708,2630,based,base,based,VBN
20709,2630,optimization,optim,optimization,NN
20710,2630,sarima,sarima,sarima,NN
20711,2630,model,model,model,NN
20712,2631,evaluating,evalu,evaluating,VBG
20713,2631,performance,perform,performance,NN
20714,2631,interference,interfer,interference,NN
20715,2631,index,index,index,NN
20716,2631,short,short,short,JJ
20717,2631,form,form,form,NN
20718,2631,mcgill,mcgill,mcgill,NN
20719,2631,pain,pain,pain,NN
20720,2631,pain,pain,pain,VBP
20721,2631,questionnaire,questionnair,questionnaire,NN
20722,2631,among,among,among,IN
20723,2631,chilean,chilean,chilean,JJ
20724,2631,injured,injur,injured,JJ
20725,2631,working,work,working,NN
20726,2631,adults,adult,adult,NNS
20727,2632,role,role,role,NN
20728,2632,repetitive,repetit,repetitive,JJ
20729,2632,thinking,think,thinking,VBG
20730,2632,spirituality,spiritu,spirituality,NN
20731,2632,development,develop,development,NN
20732,2632,growth,growth,growth,NN
20733,2632,symptoms,symptom,symptom,NNS
20734,2632,posttraumatic,posttraumat,posttraumatic,JJ
20735,2632,stress,stress,stress,NN
20736,2632,disorder,disord,disorder,NN
20737,2633,exponentiated,exponenti,exponentiated,JJ
20738,2633,generalized,gener,generalized,VBN
20739,2633,weibull,weibul,weibull,JJ
20740,2633,power,power,power,NN
20741,2633,series,seri,series,NN
20742,2633,family,famili,family,NN
20743,2633,distributions,distribut,distribution,NNS
20744,2633,properties,properti,property,NNS
20745,2633,estimation,estim,estimation,VBP
20746,2633,applications,applic,application,NNS
20747,2634,influence,influenc,influence,NN
20748,2634,freeway,freeway,freeway,RB
20749,2634,curve,curv,curve,NN
20750,2634,characteristics,characterist,characteristic,NNS
20751,2634,drivers,driver,driver,NNS
20752,2634,speed,speed,speed,VBP
20753,2634,perception,percept,perception,NN
20754,2634,accuracy,accuraci,accuracy,NN
20755,2635,inventive,invent,inventive,JJ
20756,2635,nesting,nest,nesting,VBG
20757,2635,behaviour,behaviour,behaviour,JJ
20758,2635,keyhole,keyhol,keyhole,NN
20759,2635,wasp,wasp,wasp,NN
20760,2635,pachodynerus,pachodyneru,pachodynerus,NN
20761,2635,nasidens,nasiden,nasidens,NNS
20762,2635,latreille,latreil,latreille,VBP
20763,2635,hymenoptera,hymenoptera,hymenoptera,NN
20764,2635,vespidae,vespida,vespidae,NN
20765,2635,australia,australia,australia,NN
20766,2635,risk,risk,risk,NN
20767,2635,aviation,aviat,aviation,NN
20768,2635,safety,safeti,safety,NN
20769,2636,identification,identif,identification,NN
20770,2636,average,averag,average,NN
20771,2636,molecular,molecular,molecular,JJ
20772,2636,weight,weight,weight,NN
20773,2636,amw,amw,amw,NN
20774,2636,useful,use,useful,JJ
20775,2636,chemical,chemic,chemical,NN
20776,2636,descriptor,descriptor,descriptor,NN
20777,2636,discriminate,discrimin,discriminate,NN
20778,2636,liver,liver,liver,IN
20779,2636,injury-inducing,injury-induc,injury-inducing,JJ
20780,2636,drugs,drug,drug,NNS
20781,2637,hybrid,hybrid,hybrid,JJ
20782,2637,approach,approach,approach,NN
20783,2637,using,use,using,VBG
20784,2637,entropy,entropi,entropy,JJ
20785,2637,topsis,topsi,topsis,NN
20786,2637,select,select,select,NN
20787,2637,key,key,key,NN
20788,2637,drivers,driver,driver,NNS
20789,2637,successful,success,successful,JJ
20790,2637,sustainable,sustain,sustainable,JJ
20791,2637,lean,lean,lean,JJ
20792,2637,construction,construct,construction,NN
20793,2637,implementation,implement,implementation,NN
20794,2638,simulation,simul,simulation,NN
20795,2638,prediction,predict,prediction,NN
20796,2638,geologic,geolog,geologic,NN
20797,2638,hazards,hazard,hazard,NNS
20798,2638,impacts,impact,impact,VBZ
20799,2638,homestay,homestay,homestay,JJ
20800,2638,buildings,build,building,NNS
20801,2638,scenery,sceneri,scenery,JJ
20802,2638,spots,spot,spot,NNS
20803,2638,bim,bim,bim,VBP
20804,2639,beyond,beyond,beyond,IN
20805,2639,transformed,transform,transformed,VBD
20806,2639,sin-g,sin-g,sin-g,JJ
20807,2639,family,famili,family,NN
20808,2640,perceived,perceiv,perceived,VBN
20809,2640,safety,safeti,safety,NN
20810,2640,trust,trust,trust,NN
20811,2640,sae,sae,sae,JJ
20812,2640,level,level,level,NN
20813,2640,partially,partial,partially,RB
20814,2640,automated,autom,automated,JJ
20815,2640,cars,car,car,NNS
20816,2640,results,result,result,NNS
20817,2640,online,onlin,online,VBP
20818,2640,questionnaire,questionnair,questionnaire,NN
20819,2641,influence,influenc,influence,NN
20820,2641,combination,combin,combination,NN
20821,2641,big,big,big,JJ
20822,2641,data,data,data,NNS
20823,2641,technology,technolog,technology,NN
20824,2641,spark,spark,spark,NN
20825,2641,platform,platform,platform,NN
20826,2641,deep,deep,deep,JJ
20827,2641,learning,learn,learning,NN
20828,2641,elevator,elev,elevator,NN
20829,2641,safety,safeti,safety,NN
20830,2641,monitoring,monitor,monitoring,NN
20831,2641,efficiency,effici,efficiency,NN
20832,2642,causes,caus,cause,NNS
20833,2642,delays,delay,delay,VBZ
20834,2642,construction,construct,construction,NN
20835,2642,projects,project,project,NNS
20836,2642,province,provinc,province,VBP
20837,2642,aceh,aceh,aceh,JJ
20838,2642,indonesia,indonesia,indonesia,NN
20839,2643,numerical,numer,numerical,JJ
20840,2643,prediction,predict,prediction,NN
20841,2643,optimal,optim,optimal,JJ
20842,2643,shield,shield,shield,NN
20843,2643,tunneling,tunnel,tunneling,VBG
20844,2643,strategy,strategi,strategy,NN
20845,2643,tunnel,tunnel,tunnel,NN
20846,2643,construction,construct,construction,NN
20847,2643,karst,karst,karst,VBD
20848,2643,regions,region,region,NNS
20849,2644,new,new,new,JJ
20850,2644,generator,gener,generator,NN
20851,2644,proposing,propos,proposing,VBG
20852,2644,flexible,flexibl,flexible,JJ
20853,2644,lifetime,lifetim,lifetime,JJ
20854,2644,distributions,distribut,distribution,NNS
20855,2644,properties,properti,property,NNS
20856,2645,new,new,new,JJ
20857,2645,method,method,method,NN
20858,2645,compute,comput,compute,NN
20859,2645,mechanical,mechan,mechanical,JJ
20860,2645,properties,properti,property,NNS
20861,2645,standing,stand,standing,VBG
20862,2645,skyline,skylin,skyline,NN
20863,2645,cable,cabl,cable,NN
20864,2645,yarding,yard,yarding,NN
20865,2646,benign,benign,benign,NN
20866,2646,disordered,disord,disordered,VBD
20867,2646,development,develop,development,NN
20868,2646,assessment,assess,assessment,NN
20869,2646,simulation,simul,simulation,NN
20870,2646,security,secur,security,NN
20871,2646,highly,highli,highly,RB
20872,2646,aggregated,aggreg,aggregated,VBN
20873,2646,tourist,tourist,tourist,NN
20874,2646,crowds,crowd,crowd,NN
20875,2646,china,china,china,NN
20876,2647,imputation,imput,imputation,NN
20877,2647,maritime,maritim,maritime,NN
20878,2647,search,search,search,NN
20879,2647,rescue,rescu,rescue,NN
20880,2647,data,data,data,NNS
20881,2647,multiple,multipl,multiple,JJ
20882,2647,missing,miss,missing,VBG
20883,2647,patterns,pattern,pattern,NNS
20884,2648,residual,residu,residual,JJ
20885,2648,tensile,tensil,tensile,NN
20886,2648,force,forc,force,NN
20887,2648,estimation,estim,estimation,NN
20888,2648,method,method,method,NN
20889,2648,earth,earth,earth,NN
20890,2648,anchor,anchor,anchor,IN
20891,2648,using,use,using,VBG
20892,2648,elasto-magnetic,elasto-magnet,elasto-magnetic,JJ
20893,2648,sensing,sens,sensing,NN
20894,2648,system,system,system,NN
20895,2649,factors,factor,factor,NNS
20896,2649,associated,associ,associated,VBD
20897,2649,low,low,low,JJ
20898,2649,back,back,back,RB
20899,2649,pain,pain,pain,NN
20900,2649,among,among,among,IN
20901,2649,construction,construct,construction,NN
20902,2649,workers,worker,worker,NNS
20903,2649,nepal,nepal,nepal,JJ
20904,2649,cross-sectional,cross-sect,cross-sectional,JJ
20905,2649,study,studi,study,NN
20906,2650,intersections,intersect,intersection,NNS
20907,2650,food,food,food,NN
20908,2650,insecurity,insecur,insecurity,NN
20909,2650,violence,violenc,violence,NN
20910,2650,poor,poor,poor,JJ
20911,2650,mental,mental,mental,JJ
20912,2650,substance,substanc,substance,NN
20913,2650,use,use,use,NN
20914,2650,among,among,among,IN
20915,2650,us,us,u,PRP
20916,2650,women,women,woman,NNS
20917,2650,living,live,living,VBG
20918,2650,risk,risk,risk,NN
20919,2650,hiv,hiv,hiv,VBD
20920,2650,evidence,evid,evidence,NN
20921,2650,syndemic,syndem,syndemic,JJ
20922,2650,need,need,need,NN
20923,2650,attention,attent,attention,NN
20924,2651,assessment,assess,assessment,NN
20925,2651,model,model,model,NN
20926,2651,international,intern,international,JJ
20927,2651,construction,construct,construction,NN
20928,2651,projects,project,project,NNS
20929,2651,considering,consid,considering,VBG
20930,2651,risk,risk,risk,NN
20931,2651,interdependence,interdepend,interdependence,NN
20932,2651,using,use,using,VBG
20933,2651,dematel,dematel,dematel,NN
20934,2651,method,method,method,NN
20935,2652,development,develop,development,NN
20936,2652,validation,valid,validation,NN
20937,2652,continuous,continu,continuous,JJ
20938,2652,traumatic,traumat,traumatic,JJ
20939,2652,stress,stress,stress,NN
20940,2652,response,respons,response,NN
20941,2652,scale,scale,scale,NN
20942,2652,ctsr,ctsr,ctsr,NN
20943,2652,among,among,among,IN
20944,2652,adults,adult,adult,NNS
20945,2652,exposed,expos,exposed,VBD
20946,2652,ongoing,ongo,ongoing,JJ
20947,2652,security,secur,security,NN
20948,2652,threats,threat,threat,NNS
20949,2653,exploring,explor,exploring,VBG
20950,2653,utility,util,utility,NN
20951,2653,rdoc,rdoc,rdoc,NN
20952,2653,differentiating,differenti,differentiating,VBG
20953,2653,effectiveness,effect,effectiveness,JJ
20954,2653,amongst,amongst,amongst,JJ
20955,2653,antidepressants,antidepress,antidepressant,NNS
20956,2653,systematic,systemat,systematic,JJ
20957,2653,review,review,review,NN
20958,2653,using,use,using,VBG
