,source,published,title,abstract,type,scrapper,label,query_date,query_pattern
51,PLOS ONE,2022-08-04T00:00:00Z,Obstructive sleep apnea and anatomical structures of the nasomaxillary complex in adolescents,"['\nThe aim of the present study was to reveal the associations between skeletal and soft tissue features of the nasomaxillary complex and development and severity of obstructive sleep apnea (OSA) in adolescents. A total of 100 adolescents (mean age, 14.9 ± 1.4 years; age range, 13–17 years) were enrolled. All participants underwent full-night polysomnography and had an assessment of size and position of the tongue, tonsillar size, body mass index (BMI), and circumference of the waist, neck, and hip. The skeletal features of the nasomaxillary complex, including the zygomatic arch width, nasal cavity width, nasal base width, intercanine width, intermolar width, maxillary dental arch length, palatal vault angle, palatal depth, and SNA were measured on the three-dimensional images constructed with computed tomography data. Participants with an apnea and hypopnea index (AHI) of lower than 5 (AHI ≤ 5) were classified as control and participants while those with an AHI of greater than 5 were classified as OSA group. Each variable with a significant outcome in the independent T-test and age and sex factors were integrated into the multivariate linear regression and the dependent variable was AHI. There were significant differences in the BMI and hip circumference between two groups. The width of nasal base, palatal vault angle and SNA also showed significant differences between groups. The results from multivariate linear regression demonstrated that the BMI, width of the nasal base, and SNA showed significant contributions to the severity of OSA in adolescents. The features of the nasomaxillary complex seemed to have significant influences on development and severity of OSA.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
52,PLOS ONE,2022-08-31T00:00:00Z,Human genotype-to-phenotype predictions: Boosting accuracy with nonlinear models,"['\nGenotype-to-phenotype prediction is a central problem of human genetics. In recent years, it has become possible to construct complex predictive models for phenotypes, thanks to the availability of large genome data sets as well as efficient and scalable machine learning tools. In this paper, we make a threefold contribution to this problem. First, we ask if state-of-the-art nonlinear predictive models, such as boosted decision trees, can be more efficient for phenotype prediction than conventional linear models. We find that this is indeed the case if model features include a sufficiently rich set of covariates, but probably not otherwise. Second, we ask if the conventional selection of single nucleotide polymorphisms (SNPs) by genome wide association studies (GWAS) can be replaced by a more efficient procedure, taking into account information in previously selected SNPs. We propose such a procedure, based on a sequential feature importance estimation with decision trees, and show that this approach indeed produced informative SNP sets that are much more compact than when selected with GWAS. Finally, we show that the highest prediction accuracy can ultimately be achieved by ensembling individual linear and nonlinear models. To the best of our knowledge, for some of the phenotypes that we consider (asthma, hypothyroidism), our results are a new state-of-the-art.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
53,PLOS ONE,2022-08-04T00:00:00Z,Migratory network reveals unique spatial-temporal migration dynamics of Dunlin subspecies along the East Asian-Australasian Flyway,"['\nDetermining the dynamics of where and when individuals occur is necessary to understand population declines and identify critical areas for populations of conservation concern. However, there are few examples where a spatially and temporally explicit model has been used to evaluate the migratory dynamics of a bird population across its entire annual cycle. We used geolocator-derived migration tracks of 84 Dunlin (Calidris alpina) on the East Asian-Australasian Flyway (EAAF) to construct a migratory network describing annual subspecies-specific migration patterns in space and time. We found that Dunlin subspecies exhibited unique patterns of spatial and temporal flyway use. Spatially, C. a. arcticola predominated in regions along the eastern edge of the flyway (e.g., western Alaska and central Japan), whereas C. a. sakhalina predominated in regions along the western edge of the flyway (e.g., N China and inland China). No individual Dunlin that wintered in Japan also wintered in the Yellow Sea, China seas, or inland China, and vice-versa. However, similar proportions of the 4 subspecies used many of the same regions at the center of the flyway (e.g., N Sakhalin Island and the Yellow Sea). Temporally, Dunlin subspecies staggered their south migrations and exhibited little temporal overlap among subspecies within shared migration regions. In contrast, Dunlin subspecies migrated simultaneously during north migration. South migration was also characterized by individuals stopping more often and for more days than during north migration. Taken together, these spatial-temporal migration dynamics indicate Dunlin subspecies may be differentially affected by regional habitat change and population declines according to where and when they occur. We suggest that the migration dynamics presented here are useful for guiding on-the-ground survey efforts to quantify subspecies’ use of specific sites, and to estimate subspecies’ population sizes and long-term trends. Such studies would significantly advance our understanding of Dunlin space-time dynamics and the coordination of Dunlin conservation actions across the EAAF.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
54,PLOS Computational Biology,2022-08-19T00:00:00Z,Novel feature selection methods for construction of accurate epigenetic clocks,"['\nEpigenetic clocks allow us to accurately predict the age and future health of individuals based on the methylation status of specific CpG sites in the genome and are a powerful tool to measure the effectiveness of longevity interventions. There is a growing need for methods to efficiently construct epigenetic clocks. The most common approach is to create clocks using elastic net regression modelling of all measured CpG sites, without first identifying specific features or CpGs of interest. The addition of feature selection approaches provides the opportunity to optimise the identification of predictive CpG sites. Here, we apply novel feature selection methods and combinatorial approaches including newly adapted neural networks, genetic algorithms, and ‘chained’ combinations. Human whole blood methylation data of ~470,000 CpGs was used to develop clocks that predict age with R2 correlation scores of greater than 0.73, the most predictive of which uses 35 CpG sites for a R2 correlation score of 0.87. The five most frequent sites across all clocks were modelled to build a clock with a R2 correlation score of 0.83. These two clocks are validated on two external datasets where they maintain excellent predictive accuracy. When compared with three published epigenetic clocks (Hannum, Horvath, Weidner) also applied to these validation datasets, our clocks outperformed all three models. We identified gene regulatory regions associated with selected CpGs as possible targets for future aging studies. Thus, our feature selection algorithms build accurate, generalizable clocks with a low number of CpG sites, providing important tools for the field.\nAuthor summary: Epigenetic clocks accurately predict a person’s age by measuring the levels of a chemical mark (methylation) at specific sites of the DNA. More of these clocks are being built all the time, and there is a need for tools to best construct these clocks, and particularly to pick the specific DNA sites to include. We propose several novel machine-learning tools for the optimised selection of these DNA sites, known as feature selection approaches. We applied our approaches to a large human blood dataset to develop several clocks that accurately predict age using 35 or less DNA sites with more accuracy than previously published clocks when applied to other datasets for validation. Some of the DNA sites identified may be associated with interesting genes to explore further for their role in aging. These approaches should enable the building of more accurate, generalizable age prediction clocks from a low number of DNA sites. ']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
55,PLOS ONE,2022-08-24T00:00:00Z,"Dietary self-care and associated factors among diabetic patients in Jimma University Medical Centre, South West Ethiopia; A path analysis","['Background: Diabetes Mellitus (DM), a chronic metabolic disorder that caused about 4.2 million deaths and at least 760 billion dollars’ expenditure in 2019, has been targeted for action by leaders of WHO member countries. In Ethiopia deaths, due to DM reached 34,262 in 2013. Studies show effective lifestyle interventions; particularly medical nutrition therapy reduces HbA1c by 0.5 to 2%. However, practicing recommended diet is reported to be difficult. Not only Knowledge and practice but also perception studies are therefore necessary to design future health programs. Objective: To assess diabetic self-care, dietary practice and associated factors among diabetes patients. Method: Institution-basedbased cross-sectional study design was employed from february15-May15, 2020 in Jimma university medical Centre (JUMC). Systematic sampling of every other patient (K = 2.7) was employed to interview 371 participants. A previously validated tool was used to collect data through a face-to-face interview. A path analysis was used to fit the structural model and tests the hypothesized Health Belief Model (HBM) relationships. Result: Response rate was 95.4% (354). Around 52% of the participants were male and 76.8% follow diabetic education at least some times. 42.4% and 48% of respondents have good dietary and general self-care practices respectively. With unstandardized coefficient (standard error) self-efficacy0.10 (0.01) being the strongest cues to action0.10 (0.02), perceived threat0.02 (0.01), and perceived barrier-0.08(0.01) constructs of HBM have a significant effect on dietary practice. Knowledge, social support and diabetes distress exert a significant indirect effect on dietary practice through health belief constructs with unstandardized path coefficient (standard error) of 0.22(0.03), 0.02(0.01), and -0.03(0.004) respectively. Conclusion: In this study, the proportion of good practice is found to be lower for both dietary as well as general self-care. HBM can best fit to explain variability in dietary self-care practice; therefore, future interventions should be designed to address the vast perception and psychosocial factors influencing dietary self-care practices. ']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
56,PLOS ONE,2022-08-15T00:00:00Z,Development of a diarrhoea severity scoring scale in a passive health facility-based surveillance system,"['Background: Diarrhoeal disease remains a leading cause of death among children mostly in low and middle-income countries. Factors contributing to disease severity are complex and there is currently no consensus on a scoring tool for use in community-based studies. Methods: Data were collected during a passive surveillance system in an outpatient health facility in Lusaka, Zambia from March 2019 to July 2019. Diarrhea episodes were assessed for severity using an in-house severity scoring tool (CIDRZ) and previously published scores (Vesikari, Clark, CODA, and DHAKA). The CIDRZ score was constructed using fieldworker-reported clinical signs and exploratory factor analysis. We used precision-recall curves measuring severe diarrhoea (i.e., requiring intravenous rehydration or referred for hospital admission) to determine the best performing scores. Then, we used Cronbach’s alpha to assess the scale’s internal consistency. Finally, we used Cohen’s kappa to assess agreement between the scores. Results: Of 110 diarrhea episodes, 3 (3%) required intravenous rehydration or were referred for hospital admission. The precision-recall area under the curve of each score as a predictor of severe diarrhoea requiring intravenous rehydration or hospital admission was 0.26 for Vesikari, 0.18 for CODA, 0.24 for Clark, 0.59 for DHAKA, and 0.59 for CIDRZ. The CIDRZ scale had substantial reliability and performed similarly to the DHAKA score. Conclusions: Diarrhoea severity scores focused on characteristics specific to dehydration status may better predict severe diarrhea among children in Lusaka. Aetiology-specific scoring tools may not be appropriate for use in community healthcare settings. Validation studies for the CIDRZ score in diverse settings and with larger sample sizes are warranted. ']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
57,PLOS ONE,2022-08-05T00:00:00Z,Development and validation of a PLE scale from academic administrative perspective (PLES-AA) in tertiary education: A pilot study in China,"['\nThe study aims to construct and validate a rubric to assess the effectiveness of PLEs from an academic administrative perspective (PLER-AA) in tertiary education in China. A qualitative-quantitative sequential mixed-method design was used for the scale validation. A total of 206 teachers and administrative staff participated in the Confirmative Factor Analysis (CFA), which supported the 4-dimensional scale, with policy (n = 4), program design (n = 4), curriculum/instruction (n = 4), and capacity (n = 4). Meanwhile, another 189 teachers and administrative staff participated in the current sequence of PLE applications in higher education surveys, revealing a developing phase in China. Consequently, the rubric can be used as a benchmark that provides insight to educators and administrators in developing PLEs in tertiary education in China and worldwide.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
58,PLOS ONE,2022-08-01T00:00:00Z,Deriving anti-epidemic policy from public sentiment: A framework based on text analysis with microblog data,"['\nMicroblog has become the “first scenario” under which the public learn about the epidemic situation and express their opinions. Public sentiment mining based on microblog data can provide a reference for the government’s information disclosure, public sentiment guidance and formulation of epidemic prevention and control policy. In this paper, about 200,000 pieces of text data were collected from Jan. 1 to Feb. 26, 2020 from Sina Weibo, which is the most popular microblog website in China. And a public sentiment analysis framework suitable for Chinese-language scenarios was proposed. In this framework, a sentiment dictionary suitable for Chinese-language scenarios was constructed, and Baidu’s Sentiment Analysis API was used to calculate the public sentiment indexes. Then, an analysis on the correlation between the public sentiment indexes and the COVID-19 case indicators was made. It was discovered that there is a high correlation between public sentiments and incidence trends, in which negative sentiment is of statistical significance for the prediction of epidemic development. To further explore the source of public negative sentiment, the topics of the public negative sentiment on Weibo was analyzed, and 20 topics in five categories were got. It is found that there is a strong linkage between the hot spots of public concern and the epidemic prevention and control policies. If the policies cover the hot spots of public concern in a timely and effective manner, the public negative sentiment will be effectively alleviated. The analytical framework proposed in this paper also applies to the public sentiment analysis and policy making for other major public events.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
59,PLOS ONE,2022-08-04T00:00:00Z,Economic complexity of cities and its role for resilience,"['\nThe aim of the paper is to propose the construction of an index that captures the economic complexity of cities over the globe, as well as to explore whether it is a good predictor for a range of city-level economic outcomes. This index aspires to mitigate data scarcity for cities and to provide policy makers with the tools for monitoring the evolving role of cities in the global economy. Analytically, we implement the economic complexity methodology on data for the ownership, location and economic activities of the world’s 3,000 largest firms and their subsidiaries to propose a new indicator that quantifies the network of the largest cities worldwide and the economic activities of their globalized firms. We first show that complex cities are the highly diversified cities that host non-ubiquitous economic activities of firms with global presence. Then, in a sample of EU cities, we show that complex cities tend to be more prosperous, have higher population, and are associated with more jobs, human capital, innovation, technology and transport infrastructure. Last, using OLS methodology and accounting for several other confounders, we show that a higher ECI, at the city level, enhances the resilience of cities to negative economic shocks, i.e., their ability to bounce back after a shock. Specifically, we find that the expected increase of the ratio of employment in 2012 over 2006 is 0.01 (mean: 0.992; standard deviation: 0.081) when the ECI increases by 1 unit (mean: 0.371; standard deviation: 1.094), i.e., a satisfactory pace of recovery, in terms of employment. The ability to diversify in the presence of a shock, the reallocation of factors of production to other sectors and the ability to extract rents associated with those diversified activities, uncovers the mechanics of the ECI index.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
60,PLOS ONE,2022-08-10T00:00:00Z,Development and validation of a nomogram for the prediction of late culture conversion among multi-drug resistant tuberculosis patients in North West Ethiopia: An application of prediction modelling,"['Introduction: Multi-drug resistant tuberculosis has impeded tuberculosis prevention and control due to its low treatment efficiency and prolonged infectious periods. Early culture conversion status has long been used as a predictor of good treatment outcomes and an important infection control metric, as culture-negative patients are less likely to spread tuberculosis. There is also evidence that suggests that delayed sputum conversion is linked to negative outcomes. Therefore, this study was aimed at developing a nomogram to predict the risk of late culture conversion in patients with multi-drug resistant tuberculosis using readily available predictors. Objective: The objective of this study was to develop and validate a risk prediction nomogram for the prediction of late culture conversion among multi-drug resistant tuberculosis patients in North-West Ethiopia. Methods: Multi-drug resistant tuberculosis data from the University of Gondar and the Debre Markos referral hospitals have been used and a total of 316 patients were involved. The analysis was carried out using STATA version 16 and R version 4.0.5 statistical software. Based on the binomial logistic regression model, a validated simplified risk prediction model (nomogram) was built, and its performance was evaluated by assessing its discriminatory power and calibration. Finally, decision curve analysis (DCA) was used to assess the generated model’s clinical and public health impact. Results: Registration group, HIV co-infection, baseline BMI, baseline sputum smear grade, and radiological abnormalities were prognostic determinants used in the construction of the nomogram. The model has a discriminating power of 0.725 (95% CI: 0.669, 0.781) and a P-value of 0.665 in the calibration test. It was internally validated using the bootstrapping method, and it was found to perform similarly to the model developed on the entire dataset. The decision curve analysis revealed that the model has better clinical and public health impact than other strategies specified. Conclusion: The developed nomogram, which has a satisfactory level of accuracy and good calibration, can be utilized to predict late culture conversion in MDR-TB patients. The model has been found to be useful in clinical practice and is clinically interpretable. ']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
61,PLOS ONE,2022-08-22T00:00:00Z,What is the best proxy for political knowledge in surveys?,"['\nOnline surveys are becoming the dominant form for survey data collection. This presents a problem for the measurement of political knowledge, because, according to recent scholarship, unsupervised measurement of political knowledge in web-based surveys suffers from respondent dishonesty. This study examines the validity of five possible survey proxies for political knowledge: self-assessed sophistication, political interest, internal political efficacy, accuracy of party placements on a left-right dimension and political participation. The analysis draws on a 2020 survey data (n = 1,097) and partial replications with identical measures from a 2008 survey data (n = 1,021) from Finland. Through several tests, the five proxies are assessed in terms of convergent validity, criterion validity and predictive validity. Across all tests, political interest performs best on all dimensions of validity and demonstrates largely identical relationships with political knowledge. Although the survey measurement of political interest and political knowledge may partly tap into slightly different constructs, the analysis supports the conclusion that political interest is the most suitable survey proxy for political knowledge from among the five proxy candidates included in the analysis.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
62,PLOS Global Public Health,2022-08-11T00:00:00Z,Joint External Evaluation scores and communicable disease deaths: An ecological study on the difference between epidemics and pandemics,"['\nThe Joint External Evaluation (JEE) assesses national capacities to implement the International Health Regulations (IHR). Previous studies have found that higher JEE scores are associated with fewer communicable disease deaths. But given the impact of COVID-19 in many countries, including those believed to have developed IHR capacities, the validity of the JEE for pandemic preparedness has been questioned. We constructed univariable and multivariable linear regression models to investigate the relationship between JEE scores and i) deaths from communicable diseases before the pandemic and ii) deaths from COVID-19. We adjusted for country differences in age, health system access, national wealth, health expenditure, democratic governance, government restrictions, pre-pandemic tourist arrivals and testing capacity (estimated by test positivity rates). For COVID-19 deaths, we calculated cumulative deaths per 100,000 at 3, 6 and 12 months into the pandemic. A total of 91 countries were included, with a median JEE score of 50%. On multivariable linear regression the association between JEE scores and log COVID-19 deaths was significant and positive at 3 months (β 0.05, p = 0.02), becoming statistically non-significant, at 6 (β 0.02, p = 0.27) and 12 months (β -0.03, p = 0.19), while the association with log communicable disease deaths was significant and negative (β -0.03, p = 0.003). A higher Stringency Index was significantly associated with higher log COVID-19 deaths at 3 (β 0.04, p = 0.003) and 6 (β 0.04, p = 0.001) months, but not at 12 months (β 0.02, p = 0.08). Higher test positivity rates were associated with higher log COVID-19 deaths at all time points, at least partially attenuating the positive association between Stringency Index and log COVID-19 deaths. While universal health coverage indices (β -0.04 p<0.001) and international tourist arrivals were associated with log communicable disease deaths (β 0.02, p = 0.002), they were not associated with log COVID-19 deaths. Although the same tool is used to assess capacities for both epidemics and pandemics, the JEE may be better suited to small outbreaks of known diseases, compared to pandemics of unknown pathogens.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
63,PLOS ONE,2022-08-15T00:00:00Z,Research on the insurance of swimming crab temperature and salinity index insurance based on Copula function,"['\nUnder climate change, the sea surface temperature and salinity change greatly, which poses a considerable threat to sustainable food security. Sea surface temperature and salinity (SST/SSS) are selected to examine the annual output of swimming crab in 24 cities along the eastern China. The Copula-based function was used to construct the probability distribution model of the swimming crab yield with SST and SSS. The pure premium rate of the swimming crab production in these 24 cities are also examined. The results show that 1) There is significant positive correlations between the yield of swimming crab with temperature and salinity over the study area. The only exception is that the correlation between yield of swimming crab and salinity is not significant in the south of study area. 2) The span of the pure insurance premium rate of swimming crab in 24 cities increases rapidly with the increase of the protection level, the maximum span up to 2.04%, and the minimum span is only 1.6%. 3) The distribution of the swimming crab insurance premium rate is various in space. The insurance premium rate of 8 cities in the south of Taizhou is low with the highest premium rate at 5.6%. The insurance premium rate of 16 cities in north of Taizhou is relatively high with the rate between 6%-22%. The research can provide a theoretical basis for the pricing of insurance products for swimming crab in 24 cities in the typical aquaculture areas in eastern China.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
64,PLOS ONE,2022-08-04T00:00:00Z,The influence of organizational learning and external cooperation configuration on enterprise technological innovation: A study based on fsQCA approach,"['\nThis study explores the influence of organizational learning and external cooperation configuration on enterprise technological innovation and constructs a comprehensive theoretical framework of ""organizational learning-external cooperation-technological innovation"" based on the fuzzy set qualitative comparative analysis (fsQCA) method. The results show the following. (1) A single episode of organizational learning or external cooperation cannot affect the enterprise’s technological innovation, which requires the mutual linkage of the two to improve enterprise technological innovation performance. (2) The technological innovation model in which organizational learning and external cooperation interact is an effective way for enterprises to improve technological innovation performance. There are four technological innovation models that produce high technological innovation performance, namely consciousness-system synergy, consciousness-led, quasi-full, and all-around drive. (3) There are four models of non-high-tech innovation performance, which are not opposed to the technological innovation model of high-tech innovation performance. This research expands the technological innovation perspective of organizational learning and external cooperation matching, provides enterprises with effective technological innovation activities, and provides a theoretical reference and practical guidance for improving technological innovation performance.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
65,PLOS ONE,2022-08-22T00:00:00Z,Coupling coordination between higher education and environmental governance: Evidence of western China,"['\nExploring the coupling coordination mechanism between higher education and environmental governance is conducive to understanding the mutual interactions between them and thus enhancing mutual development. This study constructs the coupling coordination mechanism and the aggregated evaluation index system to measure the mutual coordination relations between them, assesses the performances and the coupling coordination degrees between them in the case of western provincial regions in China, and proposes countermeasures based on the prediction results. It is found that the performances of higher education are relatively more stable than those of environmental governance, and the distributions of the average performance grades exist noticeable geographical differences. Besides, the coupling coordination degrees increase with mild fluctuations with relatively small spatial variations, demonstrating the balanced and similar coordinated development status among regions; furthermore, in the future, the gaps in the coordination status among regions will gradually decline. This study highlights the mutual coordination mechanism between the two subsystems, compares the coupling coordination status among regions both temporally and spatially, and proposes specific, generalizable development suggestions that contribute to the academic sector, policymakers, ecology, and sustainability.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
66,PLOS ONE,2022-08-04T00:00:00Z,Can rising labor costs boost private sector R&D investment? : Evidence from a survey of Chinese private firms,"['\nThis paper constructs a double difference model (DID) based on the China Private Enterprise Survey (CPES) data over the period 1995–2019, combined with the 2005 national census data and considering the policy shock of the implementation of the Chinese government’s Minimum Wage Regulation in March 2004, to investigate whether rising labor costs promote private firms’ innovation investment. Robustness tests are conducted using placebo tests and event study methods. The study finds that (1) rising labor costs significantly increase private firms’ R&D investment and that this effect has significant lag and cumulative effects; (2) private industrial firms (especially above-scale private industrial firms) are more affected by rising labor costs than other private firms and have more incentives to increase innovation investment; and (3) innovation investment of below-scale private industrial firms is not significantly affected by rising labor costs.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
67,PLOS ONE,2022-08-26T00:00:00Z,Spatiotemporal distribution of Ceratonova shasta in the lower Columbia River Basin and effects of exposure on survival of juvenile chum salmon Oncorhynchus keta,"['\nIn the Columbia River Basin (CRB), USA, anthropogenic factors ranging from dam construction to land use changes have modified riverine flow and temperature regimes and degraded salmon habitat. These factors are directly implicated in native salmon and steelhead (Oncorhynchus species) population declines and also indirectly cause mortality by altering outcomes of ecological interactions. For example, attenuated flows and warmer water temperatures drive increased parasite densities and in turn, overwhelm salmonid resistance thresholds, resulting in high disease and mortality. Outcomes of interactions between the freshwater myxozoan parasite, Ceratonova shasta, and its salmonid hosts (e.g., coho O. kisutch and Chinook salmon O. tshawytscha) are well-described, but less is known about effects on chum salmon O. keta, which have a comparatively brief freshwater residency. The goal of this study was to describe the distribution of C. shasta relative to chum salmon habitat in the CRB and assess its potential to cause mortality in juvenile chum salmon (listed as threatened in the CRB under the U.S. Endangered Species Act). We measured C. shasta densities in water samples collected from chum salmon habitat throughout the lower CRB during the period of juvenile chum salmon outmigration, 2018–2020. In 2019, we exposed caged chum salmon fry from two hatchery stocks at three C. shasta-positive sites to assess infection prevalence and survival. Results demonstrated: (1) C. shasta was detected in spawning streams from which chum salmon have been extirpated but was not detected in contemporary spawning habitat while juvenile chum salmon were present, (2) spatiotemporal overlap occurs between C. shasta and juvenile chum salmon in the Columbia River mainstem, and (3) low densities of C. shasta caused lethal infection in chum salmon fry from both hatchery stocks. Collectively, our results suggest C. shasta may limit recovery of chum salmon now and in the future.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
68,PLOS ONE,2022-08-11T00:00:00Z,"Large socioeconomic gap in period life expectancy and life years spent with complications of diabetes in the Scottish population with type 1 diabetes, 2013–2018","['Background: We report the first study to estimate the socioeconomic gap in period life expectancy (LE) and life years spent with and without complications in a national cohort of individuals with type 1 diabetes. Methods: This retrospective cohort study used linked healthcare records from SCI-Diabetes, the population-based diabetes register of Scotland. We studied all individuals aged 50 and older with a diagnosis of type 1 diabetes who were alive and residing in Scotland on 1 January 2013 (N = 8591). We used the Scottish Index of Multiple Deprivation (SIMD) 2016 as an area-based measure of socioeconomic deprivation. For each individual, we constructed a history of transitions by capturing whether individuals developed retinopathy/maculopathy, cardiovascular disease, chronic kidney disease, and diabetic foot, or died throughout the study period, which lasted until 31 December 2018. Using parametric multistate survival models, we estimated total and state-specific LE at an attained age of 50. Results: At age 50, remaining LE was 22.2 years (95% confidence interval (95% CI): 21.6 − 22.8) for males and 25.1 years (95% CI: 24.4 − 25.9) for females. Remaining LE at age 50 was around 8 years lower among the most deprived SIMD quintile when compared with the least deprived SIMD quintile: 18.7 years (95% CI: 17.5 − 19.9) vs. 26.3 years (95% CI: 24.5 − 28.1) among males, and 21.2 years (95% CI: 19.7 − 22.7) vs. 29.3 years (95% CI: 27.5 − 31.1) among females. The gap in life years spent without complications was around 5 years between the most and the least deprived SIMD quintile: 4.9 years (95% CI: 3.6 − 6.1) vs. 9.3 years (95% CI: 7.5 − 11.1) among males, and 5.3 years (95% CI: 3.7 − 6.9) vs. 10.3 years (95% CI: 8.3 − 12.3) among females. SIMD differences in transition rates decreased marginally when controlling for time-updated information on risk factors such as HbA1c, blood pressure, BMI, or smoking. Conclusions: In addition to societal interventions, tailored support to reduce the impact of diabetes is needed for individuals from low socioeconomic backgrounds, including access to innovations in management of diabetes and the prevention of complications. ']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
69,PLOS Neglected Tropical Diseases,2022-08-15T00:00:00Z,Stakeholders’ views and perspectives on treatments of visceral leishmaniasis and their outcomes in HIV-coinfected patients in East Africa and South-East Asia: A mixed methods study,"['Background: In visceral leishmaniasis (VL) patients coinfected with human immunodeficiency virus (HIV), combination therapy (liposomal amphotericin B infusion and oral miltefosine) is being considered as an alternative to liposomal amphotericin B monotherapy. We aimed to assess the views of stakeholders in relation to these treatment options. Methodology: In a mixed methods study, we surveyed and interviewed patients, government functionaries, programme managers, health service providers, nongovernmental organizations, researchers, and World Health Organization (WHO) personnel. We used the Evidence to Decision (EtD) framework for data collection planning and analysis. Constructs of interest included valuation of outcomes, impact on equity, feasibility and acceptability of the treatment options, implementation considerations, monitoring and evaluation, and research priorities. Principal findings/Conclusion: Mortality and non-serious adverse events were rated as “critical” by respectively the highest (61%) and lowest percentages (47%) of survey participants. Participants viewed clinical cure as essential for patients to regain productivity. Non-patient stakeholders emphasized the importance of “sustained” clinical cure. For most survey participants, combination therapy, compared with monotherapy, would increase health equity (40%), and be more acceptable (79%) and feasible (57%). Interviews revealed that combination therapy was more feasible and acceptable than monotherapy when associated with a shorter duration of hospitalization. The findings of the interviews provided insight into those of the survey. When choosing between alternative options, providers should consider the outcomes that matter to patients as well as the impact on equity, feasibility, and acceptability of the options. Author summary: In East Africa and South Asia, the number of patients with visceral leishmaniasis (VL) co-infected with human immunodeficiency virus (HIV) has been increasing over the years. In addition to independently posing major health challenges, the two conditions have detrimental effects on each other. In light of new evidence on treatment regimens for this patient population, the World Health Organization (WHO) recently updated its evidence-based region-specific treatment recommendations. To inform this process, we assessed the views of stakeholders on the outcomes of interest and on medication treatment options. The mixed methods study consisted of an online survey and semi-structured interviews. Outcomes such as mortality, complications, clinical cure, relapse and serious adverse events were viewed as important because of the burden associated with their experience, their consequences, and the co-infection status of the patients. Outcomes such as non-serious adverse events were viewed as less important for reasons relating to patient tolerability and ease of treatment. As compared to monotherapy, combination therapy was found to be more equitable, acceptable, and feasible. While our findings are important to consider by clinicians treating patients with VL patients coinfected with HIV, they also inform decisions made by other stakeholders such as guideline developers and program managers. ']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
